18274,BELTREG,60410003630
18275,BELTREG,60410003663
18276,BELTREG,60410003648
18277,BELTREG,60410003705
18278,BELTREG,60420006979
18279,BELTREG,60410005130
18280,BELTREG,60410005247
18281,BELTREG,60420006680
18282,BELTREG,60410005122
18283,BELTREG,60420006672
18284,BELTREG,60440123176
18285,BELTREG,60420006706
18286,BELTREG,60440260754
18287,BELTREG,60410003036
18288,BELTREG,60420006532
18289,BELTREG,60420006987
18290,BELTREG,60420007001
18291,BELTREG,60600147023
18292,BELTREG,60420007027
18293,BELTREG,60600149417
18294,BELTREG,60410003028
18295,BELTREG,60420006573
18296,BELTREG,60410003655
18297,BELTREG,60410003713
18298,BELTREG,60410003150
18299,BELTREG,60430040851
18300,BELTREG,60410003689
18301,BELTREG,60420006599
18302,BELTREG,60410005148
18303,BELTREG,60410005338
18304,BELTREG,60440162463
18305,BELTREG,60430036214
18306,BELTREG,60410003085
18307,BELTREG,60430043665
18308,BELTREG,60440149890
18309,BELTREG,60430036719
18310,BELTREG,60430034748
18311,BELTREG,60440149544
18312,BELTREG,60510017860
18313,BELTREG,60600132280
18314,BELTREG,60510017902
18315,BELTREG,60430037394
18316,BELTREG,60430036289
18317,BELTREG,60430036867
18318,BELTREG,60430036933
18319,BELTREG,60600132223
18320,BELTREG,60430036685
18321,BELTREG,60600143683
18322,BELTREG,60430036537
18323,BELTREG,60430037386
18324,BELTREG,60430036198
18325,BELTREG,60600132231
18326,BELTREG,60600131514
18327,BELTREG,60430036644
18328,BELTREG,60600143709
18329,BELTREG,60410003192
18330,BELTREG,60430037055
18331,BELTREG,60430034334
18332,BELTREG,60430043384
18333,BELTREG,60440186736
18334,BELTREG,60410003218
18335,BELTREG,60420008124
18336,BELTREG,60410003762
18337,BELTREG,60420008140
18338,BELTREG,60420010336
18339,BELTREG,60420006698
18340,BELTREG,60430036578
18341,BELTREG,60420006995
18342,BELTREG,60430037048
18343,BELTREG,60420007134
18344,BELTREG,60600132264
18345,BELTREG,60420006664
18346,BELTREG,60420006904
18347,BELTREG,60430037196
18348,BELTREG,60410003267
18349,BELTREG,60600132256
18350,BELTREG,60410003614
18351,BELTREG,60440144917
18352,BELTREG,60440145914
18353,BELTREG,60440186520
18354,BELTREG,60600131852
18355,BELTREG,60440187023
18356,BELTREG,60440170631
18357,BELTREG,60440159386
18358,BELTREG,60440161358
18359,BELTREG,60440169575
18360,BELTREG,60440170581
18361,BELTREG,60440186405
18362,BELTREG,60600131837
18363,BELTREG,60410003754
18364,BELTREG,60440173718
18365,BELTREG,60420008157
18366,BELTREG,60420010559
18367,BELTREG,60440185415
18368,BELTREG,60430043673
18369,BELTREG,60420010666
18370,BELTREG,60440167116
18371,BELTREG,60440165391
18372,BELTREG,60440151102
18373,BELTREG,60440154312
18374,BELTREG,60440120289
18375,BELTREG,60440186710
18376,BELTREG,60420010641
18377,BELTREG,60440154577
18378,BELTREG,60440186090
